event_id,origin_time,qlat,qlon,qdep,qmag,qmagtype
11375710,2021-02-10 04:28:48.190,33.178333,-115.607167,3.93,1.64,Ml
11375713,2021-02-10 04:56:44.180,33.175167,-115.606667,3.71,1.92,Ml
11375722,2021-02-10 05:14:38.110,33.1755,-115.618167,5.04,1.76,Ml
11375735,2021-02-10 07:39:50.260,33.184333,-115.604,3.13,1.99,Ml
11375739,2021-02-10 07:57:14.760,33.182833,-115.6075,3.2,2.72,Ml
11375742,2021-02-10 08:01:00.980,33.187667,-115.599667,2.97,1.52,Ml
11375748,2021-02-10 08:24:43.310,33.187667,-115.5985,3.01,1.71,Ml
11375751,2021-02-10 08:35:55.060,33.178,-115.603333,3.62,1.43,Ml
11375765,2021-02-10 09:40:44.930,33.1775,-115.605167,3.99,1.61,Ml
11375937,2021-02-10 16:41:58.050,33.182167,-115.602167,3.24,1.47,Ml
11375939,2021-02-10 01:36:27.060,33.189667,-115.5835,3.15,1.41,Ml
11375970,2021-02-10 01:03:24.940,33.171667,-115.603333,6.37,2.13,Ml
11375972,2021-02-10 01:03:45.690,33.179333,-115.588,3.95,1.74,Ml
11375973,2021-02-10 01:04:18.090,33.178667,-115.641333,4.98,1.77,Ml
11375974,2021-02-10 01:04:27.880,33.167,-115.647833,4.1,1.81,Ml
11376019,2021-02-10 20:28:35.370,32.894833,-115.992,6.96,1.39,Ml
11376056,2021-02-10 01:08:52.520,33.179667,-115.594333,3.56,1.91,Ml
11376267,2021-02-10 01:22:42.970,33.176333,-115.607333,3.83,1.51,Ml
11376581,2021-02-10 01:18:36.740,33.174667,-115.6065,3.51,1.48,Ml
11376840,2021-02-12 18:27:15.870,32.937,-115.547,10.67,1.76,Ml
11376862,2021-02-10 04:57:20.510,33.1725,-115.607,3.65,1.46,Ml
11376982,2021-02-10 04:28:54.520,33.183,-115.6115,4.25,1.63,Ml
11377004,2021-02-12 22:15:09.140,33.174667,-115.603333,5.11,1.51,Ml
11377063,2021-02-13 00:43:26.180,33.326667,-115.785333,2.68,1.45,Ml
11377339,2021-02-13 23:22:28.040,33.178,-115.599833,3.54,1.88,Ml
11377407,2021-02-14 06:37:58.400,33.172167,-115.658333,5.39,1.63,Ml
11377505,2021-02-14 16:01:01.470,33.165167,-115.6395,4.84,1.45,Ml
11377635,2021-02-15 03:07:29.300,33.096001,-115.686333,0.16,1.58,Ml
11377636,2021-02-15 03:07:30.280,33.162,-115.637,5.56,2.5,ML
11377669,2021-02-15 06:14:10.960,33.162167,-115.637,5.69,1.79,Ml
11377673,2021-02-15 06:30:09.060,33.258667,-116.134667,6.23,2.04,Ml
11377749,2021-02-15 14:54:49.810,33.187167,-115.601,4.98,1.67,Ml
11377750,2021-02-15 14:55:18.460,33.180167,-115.601667,4.17,1.72,Ml
11377752,2021-02-15 14:57:01.100,33.188167,-115.6055,5.41,1.57,Ml
11377769,2021-02-15 16:13:24.310,33.185833,-115.606833,5.12,2.0,Ml
11377772,2021-02-15 16:23:29.570,33.186333,-115.609667,5.95,1.57,Ml
11378327,2021-02-16 19:12:19.060,33.172833,-115.610833,5.8,1.54,Ml
11378379,2021-02-16 22:27:17.810,33.1875,-115.607,5.09,1.9,Ml
11378382,2021-02-16 22:42:08.260,33.189167,-115.605333,5.65,2.08,Ml
11378562,2021-02-16 19:38:08.950,33.013833,-116.076833,-0.18,1.57,Ml
11378841,2021-02-17 23:14:22.590,33.176667,-115.606833,3.74,1.64,Ml
11379237,2021-02-18 19:13:03.290,33.056333,-115.588167,7.9,1.47,Ml
11379483,2021-02-19 06:34:26.720,33.268833,-116.001,3.98,1.53,Ml
11379497,2021-02-19 08:46:31.090,33.083,-115.591167,10.56,1.45,Ml
11379502,2021-02-19 09:12:50.550,33.190167,-115.603667,3.41,1.66,Ml
11379671,2021-02-19 21:47:39.080,33.089667,-116.050333,9.88,1.76,Ml
11379882,2021-02-20 08:06:20.340,32.9655,-115.545667,6.01,1.56,Ml
11380144,2021-02-21 13:57:41.750,33.1895,-115.598833,3.35,1.46,Ml
11381695,2021-02-25 10:00:26.810,32.873,-116.042833,7.36,1.83,Ml
11381754,2021-02-25 15:45:57.030,33.197333,-115.592167,2.99,1.45,Ml
11381792,2021-02-25 18:43:10.750,33.195167,-115.585667,2.64,1.86,Ml
11382039,2021-02-26 05:17:28.180,33.158,-116.0965,10.4,1.69,Ml
11382603,2021-02-27 17:34:10.220,33.203667,-115.581667,1.75,1.44,Ml
11382614,2021-02-27 18:31:21.080,33.205333,-115.585,1.87,2.34,Ml
11382615,2021-02-27 18:34:18.730,33.203,-115.582,1.12,1.69,Ml
11382620,2021-02-27 19:00:42.220,33.202167,-115.582,1.9,1.69,Ml
11383171,2021-02-27 18:34:57.110,33.202833,-115.576667,1.54,1.68,Ml
11383218,2021-02-27 18:46:44.150,33.211,-115.582,2.61,1.4,Ml
11383959,2021-03-03 02:22:36.430,33.106333,-115.594,9.92,1.72,Ml
11384577,2021-03-04 11:50:08.750,33.21,-115.576,3.36,1.41,Ml
11385039,2021-03-05 14:52:27.990,33.185333,-115.6005,2.8,1.39,Ml
11385088,2021-03-05 18:30:54.760,33.182833,-115.599833,2.56,1.59,Ml
11385103,2021-03-05 18:53:43.030,33.189167,-115.603,2.68,1.63,Ml
11385950,2021-03-07 17:28:38.530,33.265667,-115.6355,0.1,1.44,Ml
11386893,2021-03-09 21:37:00.600,33.0475,-116.016333,11.66,1.53,Ml
11387151,2021-03-10 12:09:53.380,33.188333,-115.5995,2.97,1.62,Ml
11388449,2021-03-14 00:40:17.670,33.008167,-115.978833,11.06,1.67,Ml
11389367,2021-03-16 12:33:32.700,33.1655,-115.634833,3.84,1.98,Ml
11389373,2021-03-16 13:01:16.700,33.1635,-115.6335,4.43,1.94,Ml
11389375,2021-03-16 13:10:23.960,33.166167,-115.636333,3.11,1.87,Ml
11389382,2021-03-16 13:20:06.180,33.157,-115.633667,5.18,1.47,Ml
11389389,2021-03-16 13:39:29.490,33.157667,-115.636167,5.14,2.55,Ml
11389393,2021-03-16 13:45:42.260,33.160167,-115.635167,5.12,1.96,Ml
11389399,2021-03-16 14:08:09.790,33.160167,-115.634167,4.17,1.94,Ml
11389403,2021-03-16 14:17:34.460,33.171,-115.634833,4.8,1.55,Ml
11389408,2021-03-16 14:32:27.080,33.1655,-115.633,4.29,1.67,Ml
11389447,2021-03-16 16:09:28.250,33.180333,-115.647,5.81,1.48,Ml
11389588,2021-03-16 13:39:37.090,33.165167,-115.63,5.06,2.66,Ml
11389692,2021-03-16 13:45:50.220,33.162,-115.617167,3.08,1.96,Ml
11389705,2021-03-16 14:08:17.050,33.204833,-115.739333,8.82,1.79,Ml
11389999,2021-03-17 17:00:14.560,33.266167,-115.9995,5.49,1.99,Ml
11390508,2021-03-18 14:53:09.070,33.1475,-115.951333,9.34,2.0,Ml
11390716,2021-03-18 23:03:53.590,33.089333,-115.601833,10.59,1.93,Ml
11390769,2021-03-19 00:47:01.840,33.148,-115.64,3.62,2.03,Ml
11390770,2021-03-19 00:48:08.000,33.151167,-115.645333,3.43,1.8,Ml
11390771,2021-03-19 00:46:33.690,33.151167,-115.638833,5.19,1.45,Ml
11390777,2021-03-19 00:53:23.740,33.15,-115.6445,3.54,1.77,Ml
11390780,2021-03-19 00:56:09.850,33.150167,-115.638167,4.3,1.71,Ml
11390781,2021-03-19 00:56:12.450,33.138,-115.644167,2.37,2.35,Ml
11390782,2021-03-19 00:57:11.110,33.148667,-115.641,4.3,2.15,Ml
11390785,2021-03-19 01:02:45.310,33.1485,-115.639667,3.65,1.49,Ml
11390791,2021-03-19 01:15:20.560,33.149833,-115.639333,3.79,1.69,Ml
11390808,2021-03-19 01:58:57.190,32.951667,-115.5495,8.59,1.45,Ml
11390822,2021-03-19 02:49:09.820,33.183167,-115.599333,4.96,1.62,Ml
11390990,2021-03-19 13:53:14.790,33.150833,-115.638333,4.92,1.74,Ml
11390994,2021-03-19 00:58:09.800,33.151167,-115.638333,3.89,1.94,Ml
11391058,2021-03-19 00:46:17.680,33.159833,-115.635833,7.08,1.44,Ml
11391067,2021-03-19 00:46:55.310,33.163833,-115.636,4.31,1.59,Ml
11391068,2021-03-19 00:47:30.610,33.1605,-115.630667,6.95,1.79,Ml
11391085,2021-03-19 00:48:26.940,33.224333,-115.6775,11.25,1.74,Ml
11391090,2021-03-19 00:53:40.150,33.147167,-115.684833,6.15,1.8,Ml
11391093,2021-03-19 00:53:47.140,33.140167,-115.6385,3.05,1.47,Ml
11391102,2021-03-19 00:56:53.750,33.143833,-115.667833,5.83,1.69,Ml
11391106,2021-03-19 00:57:23.500,33.1555,-115.6265,3.44,1.92,Ml
11391113,2021-03-19 00:57:40.610,33.151333,-115.6355,4.86,1.81,Ml
11391115,2021-03-19 00:57:53.470,33.156667,-115.645833,5.14,1.81,Ml
11391730,2021-03-21 11:29:38.050,33.276667,-116.001,3.53,1.74,Ml
11392339,2021-03-22 23:43:55.800,33.024667,-116.010333,5.21,1.78,Ml
11392785,2021-03-19 00:52:48.590,33.151333,-115.637333,4.51,1.4,Ml
11392787,2021-03-19 00:54:11.640,33.149833,-115.642833,3.92,1.41,Ml
11393021,2021-03-24 18:34:44.690,33.279833,-115.993333,3.73,1.66,Ml
11393663,2021-03-26 00:39:00.860,33.226167,-116.044667,10.62,1.64,Ml
11394362,2021-03-27 14:46:51.890,33.0335,-115.904833,7.43,1.66,Ml
11394846,2021-03-29 05:53:05.370,32.976667,-115.559333,8.17,1.39,Ml
11395338,2021-03-30 09:14:28.090,32.886167,-115.503667,6.58,1.39,Ml
11395777,2021-03-30 23:09:31.080,33.167167,-115.639167,2.82,1.88,Ml
11395927,2021-03-31 07:38:18.330,33.163333,-115.646167,2.86,2.28,Ml
11396765,2021-04-02 02:29:04.910,33.184167,-115.602333,2.9,1.6,Ml
11396766,2021-04-02 02:36:54.760,33.191167,-115.605833,2.74,1.71,Ml
11397724,2021-04-04 22:08:19.850,33.275333,-115.990667,4.6,1.91,Ml
11398668,2021-04-07 01:57:49.530,33.085833,-115.602667,10.49,2.12,Ml
11398678,2021-04-07 03:04:45.640,33.085667,-115.591833,10.09,1.48,Ml
11399886,2021-04-09 20:29:53.420,33.116667,-115.627333,9.54,2.26,Ml
11400090,2021-04-10 10:25:58.660,33.2855,-115.6535,3.66,1.57,Ml
11400135,2021-04-10 14:00:44.910,33.2865,-115.646,3.4,1.55,Ml
11400152,2021-04-10 15:55:21.410,32.914333,-115.528167,5.25,1.47,Ml
11400508,2021-04-11 20:18:32.480,32.878667,-115.492667,7.94,1.42,Ml
11400726,2021-04-12 14:25:53.410,33.1815,-115.622,2.26,1.41,Ml
11400764,2021-04-10 14:00:44.710,33.2735,-115.661667,3.33,1.66,Ml
11401093,2021-04-13 07:54:53.470,32.900167,-115.525667,6.6,2.21,Ml
11401150,2021-04-13 14:06:20.320,33.139333,-115.9645,7.74,1.41,Ml
11401820,2021-04-15 00:31:52.470,32.888,-115.988833,10.53,2.11,Ml
11404173,2021-04-20 16:34:04.310,33.116167,-115.602667,8.79,1.56,Ml
11404174,2021-04-20 16:31:58.010,33.115833,-115.606167,8.92,1.83,Ml
11404504,2021-04-21 11:28:12.010,33.206167,-116.022,7.11,1.43,Ml
11404974,2021-04-22 11:14:47.050,33.168,-115.649167,3.17,1.69,Ml
11404981,2021-04-22 12:04:49.490,33.172333,-115.651833,3.64,1.39,Ml
11405005,2021-04-22 14:01:44.280,33.169167,-115.651833,3.73,1.47,Ml
11405006,2021-04-22 14:02:50.510,33.168833,-115.6535,3.74,1.5,Ml
11405108,2021-04-22 14:06:18.330,33.269667,-115.6615,3.47,1.6,Ml
11405450,2021-04-23 15:54:39.690,33.116333,-115.6045,9.73,1.39,Ml
11405516,2021-04-22 16:01:09.460,33.177333,-115.6415,3.74,1.4,Ml
11405669,2021-04-22 08:16:11.480,33.166333,-115.648167,3.6,1.4,Ml
11406067,2021-04-24 23:01:33.750,33.171667,-115.733833,9.49,1.55,Ml
11406162,2021-04-25 05:48:18.830,32.961333,-115.557833,11.53,2.49,Ml
11406444,2021-04-26 03:24:42.960,33.218667,-116.074833,7.05,1.59,Ml
11406501,2021-04-26 07:28:16.050,33.1775,-115.648833,2.84,1.67,Ml
11406511,2021-04-26 08:09:17.820,33.176833,-115.649167,2.86,2.06,Ml
11407727,2021-04-28 19:17:54.250,33.167333,-115.630167,5.14,1.5,Ml
11407815,2021-04-28 23:16:15.590,33.202,-115.6145,3.54,1.42,Ml
11407819,2021-04-28 23:36:51.940,33.202833,-115.6125,3.67,1.59,Ml
11407843,2021-04-29 01:13:47.670,33.2045,-115.611,3.32,1.44,Ml
11408040,2021-04-29 14:54:26.880,33.149833,-115.996833,7.88,1.39,Ml
11408451,2021-04-30 10:11:48.100,33.072667,-115.601833,10.66,1.55,Ml
11408905,2021-05-01 09:42:21.980,33.062,-115.594833,9.03,1.46,Ml
11408995,2021-05-01 17:10:25.640,33.209,-115.570167,2.98,1.56,Ml
11409260,2021-05-02 15:26:49.880,32.951833,-115.545833,8.08,1.89,Ml
11409270,2021-05-02 16:24:45.870,32.9445,-115.541167,7.41,1.53,Ml
11409271,2021-05-02 16:25:42.860,32.950667,-115.541333,10.77,2.35,Ml
11409370,2021-05-03 00:32:22.240,33.2795,-115.9965,3.94,1.55,Ml
11409453,2021-05-03 08:34:02.820,32.9485,-115.542833,7.78,1.49,Ml
11409811,2021-05-03 22:39:54.480,32.874,-115.489667,7.89,1.69,Ml
11409813,2021-05-03 22:41:16.740,32.8735,-115.4915,8.15,1.65,Ml
11411058,2021-05-06 19:29:25.570,32.950167,-115.5445,6.7,1.5,Ml
11412873,2021-05-11 08:53:30.560,33.170667,-115.641333,3.52,1.44,Ml
11413169,2021-05-12 00:32:41.110,32.914,-115.527667,8.57,1.8,Ml
11414297,2021-05-14 06:51:39.740,32.949667,-115.561167,10.83,1.8,Ml
11414314,2021-05-14 08:17:50.840,32.9515,-115.561333,11.12,2.03,Ml
11414905,2021-05-15 15:59:01.310,32.949167,-115.545833,8.66,1.69,Ml
11414922,2021-05-15 17:13:21.530,33.168667,-116.118,10.63,1.68,Ml
11414958,2021-05-15 22:07:34.350,33.064667,-115.561,9.66,1.47,Ml
11415174,2021-05-16 21:30:41.560,33.259667,-115.990333,3.14,2.06,Ml
11415214,2021-05-17 00:32:41.580,33.084,-115.5985,10.88,1.43,Ml
11415241,2021-05-17 03:23:16.480,33.172333,-116.1075,10.96,1.47,Ml
11415558,2021-05-16 07:46:26.010,33.197167,-116.0595,7.35,1.5,Ml
11415711,2021-05-18 08:08:01.100,33.167667,-116.1165,9.81,1.54,Ml
11416065,2021-05-19 00:56:41.380,33.023,-116.005,10.2,1.75,Ml
11416098,2021-05-19 02:48:19.330,33.168833,-115.633667,6.31,1.59,Ml
11416102,2021-05-19 03:15:01.470,33.164667,-115.636167,6.17,1.5,Ml
11416234,2021-05-19 13:35:11.090,33.1595,-115.650333,3.42,2.26,Ml
11416332,2021-05-19 19:07:04.760,33.1665,-115.628,3.02,1.85,Ml
11416363,2021-05-19 18:54:56.890,33.257,-115.617833,2.63,1.46,Ml
11416364,2021-05-19 19:14:43.200,33.249833,-115.674167,3.82,1.58,Ml
11416690,2021-05-20 16:19:26.380,33.1965,-115.946333,8.97,1.79,Ml
11417253,2021-05-21 22:14:41.940,33.113833,-115.601833,10.41,1.6,Ml
11417332,2021-05-22 04:50:37.770,33.145167,-115.634167,5.05,1.54,Ml
11417369,2021-05-22 08:28:35.520,33.247167,-116.098167,10.61,1.44,Ml
11417380,2021-05-22 09:23:06.610,33.144,-115.641833,5.2,1.53,Ml
11417387,2021-05-22 10:14:15.130,33.137,-115.637,3.78,1.89,Ml
11417388,2021-05-22 10:18:38.890,33.141167,-115.636333,4.35,1.78,Ml
11417398,2021-05-22 11:49:26.220,33.143833,-115.6395,4.08,1.44,Ml
11418428,2021-05-25 04:11:28.180,33.2975,-116.157333,2.63,1.53,Ml
11418517,2021-05-25 11:01:43.200,33.050167,-115.889667,10.44,1.56,Ml
11418628,2021-05-25 16:28:25.010,33.063667,-115.588667,8.48,1.78,Ml
11418764,2021-05-25 16:28:42.210,32.987667,-115.587667,16.83,1.92,Ml
11419299,2021-05-26 23:10:38.510,33.156333,-115.641,5.85,1.47,Ml
11419916,2021-05-28 09:00:13.400,33.146667,-115.615667,6.58,2.58,Ml
11419942,2021-05-28 10:25:09.110,33.152833,-115.615167,5.98,1.51,Ml
11420008,2021-05-28 15:17:44.140,33.137833,-115.971833,7.48,1.43,Ml
11420126,2021-05-28 20:15:16.700,32.932833,-115.825667,6.42,1.87,Ml
11420210,2021-05-29 00:22:11.250,33.035667,-115.630833,3.29,1.39,Ml
11422065,2021-06-02 18:45:08.110,33.066833,-115.586333,10.09,1.67,Ml
11422278,2021-06-02 23:42:03.620,33.161667,-115.636,5.35,1.51,Ml
11422287,2021-06-03 00:14:22.440,33.161167,-115.63,5.29,1.78,Ml
11422961,2021-06-02 23:42:05.590,33.158833,-115.626,5.39,1.54,Ml
11423262,2021-06-05 08:05:54.480,33.138,-115.633,4.03,2.18,Ml
11423299,2021-06-05 10:28:43.540,33.134833,-115.632833,3.82,1.65,Ml
11423300,2021-06-05 10:29:14.210,33.146833,-115.6315,4.95,1.66,Ml
11423305,2021-06-05 10:58:23.620,33.142167,-115.631333,5.28,1.51,Ml
11423312,2021-06-05 11:29:06.360,33.138167,-115.630833,4.16,2.28,Ml
11423319,2021-06-05 11:50:29.510,33.143333,-115.627833,4.02,1.66,Ml
11423320,2021-06-05 11:52:58.190,33.135,-115.634333,3.71,2.31,Ml
11423325,2021-06-05 12:02:58.280,33.139833,-115.627333,5.65,1.76,Ml
11423326,2021-06-05 12:04:23.560,33.139667,-115.636833,4.03,1.58,Ml
11423327,2021-06-05 12:05:35.330,33.133833,-115.6365,3.71,2.29,Ml
11423328,2021-06-05 12:05:29.770,33.140667,-115.633167,3.01,1.39,Ml
11423329,2021-06-05 12:08:55.720,33.135667,-115.639,3.51,2.39,Ml
11423330,2021-06-05 12:10:40.730,33.151,-115.6245,4.24,1.54,Ml
11423336,2021-06-05 12:18:37.840,33.131,-115.638833,3.37,2.6,ML
11423337,2021-06-05 12:18:58.650,33.142833,-115.634,4.01,2.67,Ml
11423338,2021-06-05 12:20:10.190,33.142833,-115.631,3.65,1.86,Ml
11423339,2021-06-05 12:21:57.270,33.1315,-115.6355,2.16,2.8,ML
11423340,2021-06-05 12:22:51.740,33.146833,-115.640833,4.9,2.04,Ml
11423342,2021-06-05 12:24:32.010,33.1355,-115.645333,3.09,1.79,Ml
11423350,2021-06-05 12:54:48.500,33.138,-115.633333,5.38,2.16,Ml
11423351,2021-06-05 12:55:40.310,33.1515,-115.633667,5.89,1.51,Ml
11423352,2021-06-05 12:57:19.880,33.1445,-115.631833,5.24,1.59,Ml
11423353,2021-06-05 12:57:47.420,33.143333,-115.626667,5.78,1.69,Ml
11423361,2021-06-05 13:18:20.310,33.154,-115.6385,2.92,1.97,Ml
11423362,2021-06-05 13:18:44.290,33.137167,-115.634833,3.69,2.13,Ml
11423363,2021-06-05 13:20:08.170,33.143333,-115.636333,3.6,1.49,Ml
11423365,2021-06-05 13:24:58.000,33.139667,-115.635667,3.89,1.45,Ml
11423366,2021-06-05 13:25:37.570,33.135667,-115.6365,3.47,1.42,Ml
11423368,2021-06-05 13:36:20.440,33.141167,-115.634667,4.81,1.48,Ml
11423371,2021-06-05 13:38:19.600,33.135,-115.634167,3.49,1.96,Ml
11423383,2021-06-05 14:19:59.200,33.127,-115.639333,3.2,2.07,Ml
11423385,2021-06-05 14:21:10.060,33.1375,-115.637833,4.45,1.63,Ml
11423388,2021-06-05 14:25:48.630,33.126667,-115.6405,4.28,1.43,Ml
11423389,2021-06-05 14:28:57.090,33.135333,-115.638167,3.82,1.44,Ml
11423391,2021-06-05 14:38:05.370,33.130333,-115.633333,3.66,2.12,Ml
11423392,2021-06-05 14:37:57.840,33.139333,-115.636,5.4,1.49,Ml
11423393,2021-06-05 14:44:22.680,33.131333,-115.630333,4.87,2.05,Ml
11423394,2021-06-05 14:58:17.220,33.127667,-115.6275,6.16,1.49,Ml
11423395,2021-06-05 14:59:05.240,33.1405,-115.635167,4.34,2.24,Ml
11423397,2021-06-05 15:03:45.210,33.139667,-115.6375,5.07,1.93,Ml
11423399,2021-06-05 15:07:33.810,33.130833,-115.631,6.74,1.54,Ml
11423400,2021-06-05 15:08:21.940,33.141667,-115.6355,5.77,2.9,ML
11423402,2021-06-05 15:11:09.500,33.142167,-115.631333,3.8,1.41,Ml
11423403,2021-06-05 15:11:48.640,33.135,-115.6355,4.91,1.83,Ml
11423406,2021-06-05 15:12:52.780,33.117167,-115.613167,2.05,1.55,Ml
11423409,2021-06-05 15:19:24.590,33.134333,-115.627333,4.05,1.66,Ml
11423410,2021-06-05 15:23:22.640,33.133333,-115.635833,4.85,1.75,Ml
11423411,2021-06-05 15:22:10.820,33.136,-115.6325,3.07,1.52,Ml
11423413,2021-06-05 15:24:47.800,33.129333,-115.629667,5.84,1.46,Ml
11423415,2021-06-05 15:25:03.110,33.140333,-115.627333,6.22,1.41,Ml
11423416,2021-06-05 15:26:57.900,33.139667,-115.634333,5.45,1.99,Ml
11423417,2021-06-05 15:29:08.940,33.136667,-115.632,5.47,1.95,Ml
11423419,2021-06-05 15:32:59.620,33.125833,-115.623,5.94,1.53,Ml
11423420,2021-06-05 15:33:41.920,33.1375,-115.627833,4.69,1.94,Ml
11423421,2021-06-05 15:33:15.420,33.125667,-115.634833,4.58,1.73,Ml
11423422,2021-06-05 15:36:26.180,33.134167,-115.6265,6.22,1.41,Ml
11423424,2021-06-05 15:45:25.550,33.121167,-115.6355,3.25,1.48,Ml
11423425,2021-06-05 15:45:12.790,33.141167,-115.623833,7.72,1.4,Ml
11423426,2021-06-05 15:49:47.610,33.132,-115.629167,3.49,2.1,Ml
11423427,2021-06-05 15:49:53.270,33.137167,-115.635667,5.42,2.17,Ml
11423435,2021-06-05 16:14:22.480,33.133,-115.635833,3.83,2.15,Ml
11423437,2021-06-05 16:22:18.120,33.140333,-115.627667,4.11,1.44,Ml
11423439,2021-06-05 16:28:45.340,33.1415,-115.632333,4.06,1.57,Ml
11423440,2021-06-05 16:37:14.020,33.1355,-115.635333,5.13,2.21,Ml
11423441,2021-06-05 16:39:59.460,33.1375,-115.6285,3.59,1.81,Ml
11423443,2021-06-05 16:45:34.020,33.1425,-115.628,3.84,1.51,Ml
11423445,2021-06-05 16:47:28.480,33.138333,-115.6385,6.4,1.39,Ml
11423448,2021-06-05 16:56:26.820,33.149167,-115.6205,3.51,1.55,Ml
11423454,2021-06-05 17:14:19.020,33.1345,-115.6405,6.04,1.6,Ml
11423456,2021-06-05 17:15:54.380,33.136667,-115.635833,5.89,1.41,Ml
11423457,2021-06-05 17:17:38.830,33.138667,-115.6345,5.7,1.65,Ml
11423462,2021-06-05 17:21:34.560,33.1405,-115.626333,3.31,1.94,Ml
11423464,2021-06-05 17:25:22.600,33.142667,-115.629167,3.58,1.7,Ml
11423465,2021-06-05 17:25:51.480,33.1325,-115.631667,3.23,2.51,Ml
11423466,2021-06-05 17:26:50.060,33.146,-115.635667,5.95,2.15,Ml
11423471,2021-06-05 17:33:15.610,33.134333,-115.639,6.23,1.45,Ml
11423472,2021-06-05 17:33:40.110,33.136,-115.6445,6.3,2.58,Ml
11423473,2021-06-05 17:34:09.110,33.136333,-115.6395,5.95,2.8,Ml
11423476,2021-06-05 17:35:11.210,33.1375,-115.629333,8.21,2.17,Ml
11423477,2021-06-05 17:36:50.460,33.138167,-115.639833,6.55,1.48,Ml
11423479,2021-06-05 17:40:51.960,33.130167,-115.640833,3.05,3.6,Mwr
11423480,2021-06-05 17:42:10.930,33.133667,-115.645333,3.84,3.1,ML
11423481,2021-06-05 17:43:36.700,33.144333,-115.641,4.68,2.22,Ml
11423482,2021-06-05 17:45:16.380,33.1375,-115.64,4.59,4.0,Mwr
11423484,2021-06-05 17:44:58.520,33.141667,-115.629167,3.86,2.1,Ml
11423485,2021-06-05 17:46:26.060,33.1415,-115.634333,5.87,3.3,ML
11423486,2021-06-05 17:46:39.500,33.134,-115.641,4.63,3.8,Mwr
11423487,2021-06-05 17:47:19.810,33.144833,-115.633833,4.64,3.12,Ml
11423488,2021-06-05 17:47:53.750,33.148167,-115.6305,4.03,3.89,Mw
11423490,2021-06-05 17:49:16.850,33.137167,-115.636333,5.97,2.59,Ml
11423491,2021-06-05 17:50:37.540,33.1395,-115.627167,5.21,2.68,Ml
11423492,2021-06-05 17:50:50.980,33.142,-115.639,5.91,3.88,Mw
11423493,2021-06-05 17:50:13.010,33.145333,-115.6195,5.71,2.12,Ml
11423495,2021-06-05 17:52:06.440,33.144167,-115.620333,5.71,2.39,Ml
11423496,2021-06-05 17:52:29.280,33.138667,-115.628833,5.82,2.82,Ml
11423497,2021-06-05 17:53:03.380,33.141833,-115.6295,5.69,2.84,Ml
11423499,2021-06-05 17:53:59.120,33.138333,-115.633,5.66,2.5,ML
11423500,2021-06-05 17:54:16.630,33.143167,-115.639833,3.87,2.46,Ml
11423501,2021-06-05 17:55:58.820,33.14,-115.634833,5.78,5.2205,Mw
11423502,2021-06-05 17:55:39.620,33.136,-115.631667,5.49,2.9,Ml
11423503,2021-06-05 17:57:21.900,33.145,-115.6155,3.69,4.29,Ml
11423504,2021-06-05 17:58:42.200,33.136667,-115.632333,7.57,3.3,ML
11423505,2021-06-05 17:59:06.170,33.156333,-115.633333,6.49,3.5,ML
11423506,2021-06-05 18:01:04.450,33.148499,-115.621834,7.04,3.4,ML
11423507,2021-06-05 18:01:01.460,33.146833,-115.630333,5.76,2.85,Ml
11423508,2021-06-05 18:02:36.200,33.149333,-115.61,3.87,2.1,ML
11423509,2021-06-05 18:03:05.990,33.1415,-115.6315,4.83,3.1,ML
11423511,2021-06-05 18:03:40.050,33.15,-115.613833,5.32,3.5,ML
11423512,2021-06-05 18:03:39.210,33.123165,-115.541664,14.82,3.18,ml
11423513,2021-06-05 18:02:59.480,33.2725,-116.030333,25.71,2.04,Ml
11423515,2021-06-05 18:07:20.960,33.142333,-115.621333,6.86,2.5,ML
11423516,2021-06-05 18:08:10.750,33.1475,-115.623667,7.28,2.3,ML
11423517,2021-06-05 18:07:47.570,33.1425,-115.632667,5.53,2.5,Ml
11423518,2021-06-05 18:08:36.230,33.148167,-115.6355,6.52,2.08,Ml
11423519,2021-06-05 18:10:11.560,33.141333,-115.612667,8.05,1.99,Ml
11423520,2021-06-05 18:10:57.340,33.147,-115.629333,5.97,2.26,Ml
11423521,2021-06-05 18:11:12.620,33.146167,-115.609833,3.67,2.12,Ml
11423522,2021-06-05 18:12:53.910,33.139667,-115.626333,7.42,2.5,Ml
11423523,2021-06-05 18:13:16.830,33.145667,-115.633833,6.55,2.53,Ml
11423524,2021-06-05 18:13:21.210,33.146167,-115.6135,6.45,2.59,Ml
11423525,2021-06-05 18:11:37.490,33.152667,-115.617833,5.33,2.36,Ml
11423526,2021-06-05 18:13:49.500,33.143167,-115.625833,3.06,2.69,Ml
11423527,2021-06-05 18:15:35.000,33.148167,-115.610833,3.17,2.37,Ml
11423528,2021-06-05 18:16:14.540,33.152333,-115.620167,5.12,2.9,ML
11423529,2021-06-05 18:16:51.370,33.135333,-115.635167,6.97,3.25,Ml
11423531,2021-06-05 18:17:37.900,33.138167,-115.638833,4.76,2.4,ML
11423533,2021-06-05 18:18:46.470,33.140167,-115.642667,5.99,1.94,Ml
11423534,2021-06-05 18:20:14.620,33.148333,-115.618167,4.67,2.8,ML
11423535,2021-06-05 18:21:48.750,33.151333,-115.618667,7.06,4.1,Mwr
11423536,2021-06-05 18:20:50.150,33.154333,-115.610667,4.33,2.48,Ml
